station_id,lat,long,year,month,day,hour,forecast,gridpp,observation,observation_quality,gridpp_error,number_of_observations
SN18700,59.9423,10.72,2019,5,13,12,12.478999999999983,11.25,11.1,0,0.1500000000000003,1392.0
SN80740,66.9035,13.646,2019,5,13,12,4.094240000000013,6.149999999999977,6.0,0,0.1499999999999772,1392.0
SN61630,62.2583,8.2,2019,5,13,12,1.812000000000012,4.449999999999989,4.3,0,0.1499999999999888,1381.0
SN8140,61.4255,11.0803,2019,5,13,12,8.867680000000007,9.649999999999975,9.5,0,0.1499999999999755,1387.0
SN23500,61.122,9.063,2019,5,13,12,7.610839999999996,9.65859999999998,8.6,0,1.058599999999981,1383.0
SN50810,60.4742,5.3418,2019,5,13,12,9.987799999999991,10.778660000000002,9.1,0,1.6786600000000025,1389.0
SN51010,60.5205,5.7243,2019,5,13,12,9.796400000000006,9.350000000000025,9.2,0,0.1500000000000252,1392.0
SN51800,60.7022,6.9373,2019,5,13,12,2.2543999999999755,7.161400000000015,5.3,0,1.8614000000000148,1388.0
SN57380,61.5158,6.657,2019,5,13,12,1.7895500000000195,4.853270000000009,4.5,0,0.3532700000000091,1273.0
SN44640,58.9563,5.7278,2019,5,13,12,11.55419999999998,10.850000000000025,10.7,0,0.1500000000000252,1389.0
SN65060,63.1442,8.5602,2019,5,13,12,7.1410999999999945,8.225649999999973,6.8,0,1.4256499999999734,1329.0
SN90495,69.6942,18.982,2019,5,13,12,5.22802999999999,4.853499999999997,3.8,0,1.053499999999997,1386.0
SN66630,62.8763,9.8413,2019,5,13,12,4.504399999999976,5.811460000000011,4.9,0,0.9114600000000106,1329.0
SN76957,60.7735,3.501,2019,5,13,12,6.525879999999972,6.488620000000026,10.8,0,4.311379999999975,1359.0
SN50526,60.3725,5.1738,2019,5,13,12,9.531740000000012,10.603420000000028,8.0,0,2.6034200000000283,1321.0
SN29400,60.1833,7.4805,2019,5,13,12,-0.6196299999999724,-0.4499999999999886,-0.6,0,0.1500000000000114,1380.0
SN80880,67.093,14.1663,2019,5,13,12,3.0561500000000024,-0.2411500000000046,-0.8,0,0.5588499999999954,1393.0
SN19710,59.8558,10.4358,2019,5,13,12,12.31006000000002,12.050000000000011,11.9,0,0.150000000000011,1388.0
SN69190,63.338,11.0887,2019,5,13,12,3.128420000000005,3.89285000000001,3.4,0,0.49285000000001,1330.0
SN23550,61.2508,8.9228,2019,5,13,12,4.057129999999972,2.9499999999999886,2.8,0,0.1499999999999888,1392.0
SN32220,59.5022,8.9837,2019,5,13,12,6.2660999999999945,4.299199999999985,3.5,0,0.7991999999999848,1393.0
SN79600,66.3643,14.3015,2019,5,13,12,4.012200000000007,4.350000000000023,4.2,0,0.1500000000000225,1392.0
SN68125,63.4223,10.3498,2019,5,13,12,7.737799999999993,5.962499999999977,5.3,0,0.6624999999999774,1389.0
SN28380,59.6247,9.6377,2019,5,13,12,10.338379999999972,11.850000000000025,11.7,0,0.1500000000000252,1361.0
SN64330,63.1093,7.8158,2019,5,13,12,7.814939999999979,7.75,7.6,0,0.1500000000000003,1392.0
SN76965,60.6083,2.7757,2019,5,13,12,6.97705000000002,7.042629999999974,7.5,0,0.4573700000000258,1376.0
SN57030,61.3592,5.1728,2019,5,13,12,8.106929999999977,9.834960000000024,9.4,0,0.4349600000000233,1319.0
SN45770,59.23,6.1498,2019,5,13,12,11.436039999999991,10.83280000000002,10.0,0,0.8328000000000202,1386.0
SN17150,59.3742,10.798,2019,5,13,12,13.271000000000017,12.050000000000011,11.9,0,0.150000000000011,1383.0
SN27315,59.3808,10.2397,2019,5,13,12,11.15379999999999,12.738800000000026,11.6,0,1.1388000000000265,1382.0
SN33990,59.8498,7.0873,2019,5,13,12,-1.986820000000023,0.708439999999996,0.3,0,0.408439999999996,1285.0
SN1135,58.99,11.5408,2019,5,13,12,12.31493999999998,12.504099999999994,9.7,0,2.8040999999999947,1322.0
SN90100,69.414,18.6773,2019,5,13,12,3.624500000000012,4.647829999999999,3.5,0,1.147829999999999,1386.0
SN90450,69.6537,18.9368,2019,5,13,12,5.961430000000007,4.149999999999977,4.0,0,0.1499999999999772,1393.0
SN55705,61.2017,7.2098,2019,5,13,12,8.156740000000013,9.130800000000022,8.4,0,0.7308000000000217,1280.0
SN61070,62.5325,6.949,2019,5,13,12,4.704600000000028,5.658200000000022,4.1,0,1.5582000000000225,1311.0
SN76968,61.3648,2.4327,2019,5,13,12,6.739750000000015,6.823879999999974,6.9,0,0.0761200000000261,1366.0
SN80700,66.8102,13.9793,2019,5,13,12,1.2749000000000024,2.7862200000000144,3.8,0,1.0137799999999857,1390.0
SN17090,59.3503,10.897,2019,5,13,12,13.166499999999983,13.369799999999998,13.2,0,0.1697999999999986,1321.0
SN12290,60.8002,11.095,2019,5,13,12,10.343259999999988,12.407620000000009,10.4,0,2.007620000000008,1388.0
SN51470,60.6455,6.222,2019,5,13,12,8.530759999999987,10.949999999999989,10.8,0,0.1499999999999879,1391.0
SN17000,59.1513,10.8288,2019,5,13,12,10.980959999999982,10.350000000000025,10.2,0,0.1500000000000252,1390.0
SN17380,59.398,10.7543,2019,5,13,12,12.661620000000028,12.680150000000026,13.0,0,0.319849999999974,1390.0
SN46610,59.6479,6.3499,2019,5,13,12,11.887200000000009,11.949999999999989,11.8,0,0.1499999999999879,1392.0
SN80102,66.3705,12.611,2019,5,13,12,6.243650000000002,5.350000000000023,5.2,0,0.1500000000000225,1270.0
SN57789,61.6673,5.1948,2019,5,13,12,3.747560000000021,3.879149999999981,5.8,0,1.9208500000000188,1280.0
SN69150,63.4882,10.8795,2019,5,13,12,7.122560000000021,6.75,6.6,0,0.1500000000000003,1389.0
SN51440,60.647,6.1105,2019,5,13,12,8.170399999999972,11.649999999999975,11.5,0,0.1499999999999755,1392.0
SN94280,70.6807,23.6772,2019,5,13,12,2.5912999999999897,2.9499999999999886,2.8,0,0.1499999999999888,1393.0
SN41825,58.134,7.0452,2019,5,13,12,15.00243999999998,14.470860000000016,14.3,0,0.1708600000000153,1389.0
SN62200,62.8275,7.6048,2019,5,13,12,6.435060000000021,8.036350000000027,5.1,0,2.9363500000000275,1321.0
SN30305,59.2485,9.6637,2019,5,13,12,10.237799999999991,11.636469999999974,9.9,0,1.736469999999974,1298.0
SN17870,59.6703,10.8107,2019,5,13,12,12.593259999999988,12.780460000000003,10.8,0,1.9804600000000023,1350.0
SN77425,65.1662,13.3667,2019,5,13,12,3.5014600000000087,4.850000000000023,4.7,0,0.1500000000000225,1369.0
SN51990,60.8655,6.4733,2019,5,13,12,5.833500000000015,4.89391999999998,3.8,0,1.0939199999999802,1375.0
SN56960,61.4202,6.3758,2019,5,13,12,5.52879999999999,8.043729999999982,6.4,0,1.643729999999982,1383.0
SN76450,65.7017,11.8562,2019,5,13,12,5.34620000000001,4.050000000000011,3.9,0,0.1500000000000114,1393.0
SN76961,58.4178,1.7178,2019,5,13,12,8.493650000000002,8.321199999999976,8.7,0,0.3788000000000231,1377.0
SN77350,65.3125,13.1427,2019,5,13,12,-1.0893599999999992,0.890260000000012,1.8,0,0.909739999999988,1319.0
SN69661,62.0385,6.4187,2019,5,13,12,3.6655299999999897,9.352449999999976,7.3,0,2.0524499999999763,1317.0
SN62295,62.756,7.2088,2019,5,13,12,8.61669999999998,8.895870000000002,5.7,0,3.195870000000002,1392.0
SN64242,63.0857,7.7978,2019,5,13,12,7.888179999999977,8.587460000000021,7.6,0,0.9874600000000218,1318.0
SN82410,67.4048,13.8958,2019,5,13,12,6.35302999999999,5.949999999999989,5.8,0,0.1499999999999888,1379.0
SN76928,65.32285,7.3156,2019,5,13,12,6.111820000000023,5.751700000000028,4.4,0,1.3517000000000277,1382.0
SN93140,69.9775,23.3582,2019,5,13,12,4.504399999999976,6.25,6.1,0,0.1500000000000003,1386.0
SN20280,60.1403,10.2662,2019,5,13,12,11.349120000000028,13.138430000000028,11.5,0,1.638430000000028,1384.0
SN71850,64.1727,9.4052,2019,5,13,12,5.9839000000000055,7.050000000000011,6.9,0,0.150000000000011,1393.0
SN17050,59.3188,10.8145,2019,5,13,12,13.003420000000006,13.864840000000015,12.8,0,1.0648400000000144,1387.0
SN81650,66.9368,15.3155,2019,5,13,12,4.877439999999979,7.949999999999989,7.8,0,0.1499999999999888,1390.0
SN85840,67.6527,12.7228,2019,5,13,12,5.0278299999999945,5.128449999999987,4.0,0,1.1284499999999866,1393.0
SN26500,59.9202,9.9728,2019,5,13,12,11.099120000000028,13.649380000000008,12.4,0,1.2493800000000077,1378.0
SN20301,60.1665,10.2478,2019,5,13,12,12.342300000000025,12.717899999999986,10.5,0,2.217899999999986,1383.0
SN51460,60.6377,6.2048,2019,5,13,12,8.530759999999987,11.190980000000025,9.3,0,1.890980000000024,1323.0
SN76240,65.22,11.9927,2019,5,13,12,5.301269999999988,2.75,2.6,0,0.1499999999999999,1392.0
SN19825,59.5513,10.5813,2019,5,13,12,10.579600000000028,10.153700000000017,10.7,0,0.5462999999999827,1350.0
SN69655,63.5652,10.6932,2019,5,13,12,7.47802999999999,6.050000000000011,5.9,0,0.150000000000011,1392.0
SN69520,63.3407,12.0385,2019,5,13,12,1.935060000000021,3.5212000000000216,2.8,0,0.7212000000000218,1323.0
SN25630,60.53,8.1948,2019,5,13,12,4.148930000000007,4.75,4.6,0,0.1500000000000003,1390.0
SN62980,62.93,7.925,2019,5,13,12,3.487799999999993,0.5978999999999814,-1.6,0,2.197899999999981,1389.0
SN99540,69.147,29.244,2019,5,13,12,5.747560000000021,5.74063000000001,6.8,0,1.0593699999999897,1264.0
SN55928,61.2028,6.5285,2019,5,13,12,8.939939999999979,9.467100000000016,9.6,0,0.1328999999999833,1386.0
SN76530,65.8295,12.4255,2019,5,13,12,5.5464000000000055,5.24430000000001,6.4,0,1.1556999999999906,1388.0
SN60650,62.288,7.2173,2019,5,13,12,5.920399999999972,8.446700000000021,8.2,0,0.2467000000000219,1372.0
SN700,61.887,12.0462,2019,5,13,12,4.672360000000026,4.941379999999981,5.6,0,0.6586200000000186,1329.0
SN89010,69.2897,18.1288,2019,5,13,12,1.7573199999999929,-2.3500000000000227,-2.5,0,0.1499999999999772,1372.0
SN27403,59.2084,10.45442,2019,5,13,12,12.297360000000026,12.399080000000026,10.9,0,1.499080000000026,1391.0
SN67005,63.3297,9.9983,2019,5,13,12,6.2846700000000055,6.856100000000026,5.7,0,1.156100000000026,1324.0
SN41480,58.6172,7.4128,2019,5,13,12,9.955570000000025,12.43344000000002,12.8,0,0.3665599999999802,1391.0
SN18270,59.9683,10.9185,2019,5,13,12,10.138179999999975,11.784179999999992,10.9,0,0.8841799999999918,1267.0
SN26820,59.7613,9.8922,2019,5,13,12,12.957519999999988,14.26645000000002,15.0,0,0.7335499999999797,1359.0
SN57710,61.5832,5.0278,2019,5,13,12,6.211430000000007,8.350000000000023,8.2,0,0.1500000000000234,1368.0
SN26802,59.7328,10.0258,2019,5,13,12,11.40870000000001,12.583860000000016,12.9,0,0.3161399999999847,1379.0
SN69035,63.4262,10.664,2019,5,13,12,7.168459999999982,6.705229999999972,5.3,0,1.405229999999972,1331.0
SN65940,63.8467,8.4667,2019,5,13,12,6.043459999999982,7.149999999999977,7.0,0,0.1499999999999772,1382.0
SN21700,61.0102,10.1453,2019,5,13,12,6.8589000000000055,5.756899999999973,5.5,0,0.2568999999999732,1285.0
SN27406,59.169,10.4238,2019,5,13,12,11.412599999999998,12.51260000000002,12.9,0,0.38739999999998,1390.0
SN54770,61.2722,7.766,2019,5,13,12,5.109860000000026,11.707339999999988,9.6,0,2.107339999999988,1290.0
SN670,61.8405,11.9928,2019,5,13,12,4.494629999999972,4.317349999999976,3.4,0,0.9173499999999764,1279.0
SN76969,61.079,2.5063,2019,5,13,12,6.8589000000000055,6.963680000000011,6.8,0,0.1636800000000109,1347.0
SN49955,60.5157,6.9147,2019,5,13,12,10.657699999999975,11.672180000000026,9.2,0,2.4721800000000265,1317.0
SN11340,60.4548,10.643,2019,5,13,12,7.1596700000000055,7.3347499999999854,5.5,0,1.8347499999999852,1320.0
SN35860,58.6361,9.1479,2019,5,13,12,9.358900000000006,11.050000000000011,10.9,0,0.150000000000011,1392.0
SN91728,70.0662,20.5647,2019,5,13,12,4.33544999999998,4.085480000000018,5.1,0,1.0145199999999814,1324.0
SN25040,60.786,8.7443,2019,5,13,12,7.396000000000015,8.85329999999999,6.9,0,1.9532999999999896,1308.0
SN71990,64.4013,10.455,2019,5,13,12,6.799320000000023,5.75,5.6,0,0.1500000000000003,1392.0
SN18410,59.941,10.798,2019,5,13,12,12.424320000000025,12.33325000000002,10.9,0,1.4332500000000188,1289.0
SN89350,69.0577,18.5437,2019,5,13,12,5.906740000000013,3.4499999999999886,3.3,0,0.1499999999999888,1324.0
SN57790,61.6788,5.2007,2019,5,13,12,4.021000000000015,4.016700000000014,1.6,0,2.4167000000000143,1390.0
SN40250,59.1972,7.5273,2019,5,13,12,8.211430000000007,11.550000000000011,11.4,0,0.150000000000011,1385.0
SN5350,60.3883,11.558,2019,5,13,12,10.729980000000012,11.330300000000022,11.6,0,0.2696999999999772,1391.0
SN26990,59.6193,10.215,2019,5,13,12,10.998539999999991,13.64407,12.1,0,1.5440699999999996,1327.0
SN55520,61.345,7.2623,2019,5,13,12,7.700679999999977,8.574200000000019,7.5,0,1.074200000000019,1333.0
SN50505,60.3452,5.3713,2019,5,13,12,10.315920000000006,10.689799999999993,7.5,0,3.189799999999993,1324.0
SN64510,62.9133,8.1862,2019,5,13,12,6.626460000000009,7.229219999999998,9.3,0,2.0707800000000027,1391.0
SN17650,59.6002,10.7395,2019,5,13,12,12.456540000000018,12.540770000000007,9.8,0,2.7407700000000066,1299.0
SN30330,59.2268,9.5772,2019,5,13,12,11.731929999999975,14.827240000000018,14.9,0,0.0727599999999828,1385.0
SN71385,63.6965,10.2425,2019,5,13,12,4.55419999999998,4.276400000000024,3.7,0,0.5764000000000236,1329.0
SN59695,62.16,6.2877,2019,5,13,12,2.3354499999999803,4.151999999999987,4.1,0,0.0519999999999871,1391.0
SN20470,60.2822,10.5295,2019,5,13,12,9.03564,10.174930000000018,8.8,0,1.3749300000000169,1296.0
SN68230,63.3987,10.4228,2019,5,13,12,7.050299999999993,5.949999999999989,7.2,0,1.2500000000000115,1264.0
SN91530,69.4818,20.5787,2019,5,13,12,1.1606400000000008,-4.133800000000008,-3.8,0,0.3338000000000081,1287.0
SN91180,69.8915,20.1387,2019,5,13,12,3.451660000000004,4.13997999999998,4.4,0,0.2600200000000203,1354.0
SN41090,58.0247,7.4517,2019,5,13,12,15.972170000000006,12.75,12.6,0,0.1500000000000003,1393.0
SN67560,62.9763,10.5608,2019,5,13,12,4.8090799999999945,7.050000000000011,6.9,0,0.150000000000011,1391.0
SN26810,59.7688,9.9155,2019,5,13,12,12.957519999999988,14.414030000000023,13.6,0,0.8140300000000238,1386.0
SN90510,69.6508,19.0065,2019,5,13,12,4.813960000000009,5.016480000000001,4.1,0,0.9164800000000016,1357.0
SN30650,59.5667,9.2105,2019,5,13,12,11.27197000000001,14.345280000000002,13.4,0,0.945280000000002,1380.0
SN55735,61.3473,6.8745,2019,5,13,12,3.005370000000028,5.667570000000012,6.3,0,0.6324299999999878,1311.0
SN91120,69.5599107,20.15185,2019,5,13,12,2.317870000000028,0.504099999999994,0.2,0,0.304099999999994,1387.0
SN90360,69.5463,19.0087,2019,5,13,12,3.046400000000005,3.412869999999998,4.1,0,0.6871300000000016,1304.0
SN50310,60.3887,5.964,2019,5,13,12,7.204600000000028,7.050000000000011,6.9,0,0.150000000000011,1393.0
SN76938,57.408,2.8458,2019,5,13,12,8.375499999999988,8.242459999999994,8.7,0,0.4575400000000051,1375.0
